,ID,Empathy Score,Empathy Score Shifted,Empathy Score Binary,Text,ColumnID,answer changed?,Email1 CE no,Email1 CE yes,Email1 AE no,Email1 AE yes,Email1 CE+AE no,Email1 CE+AE yes,Email2 CE no,Email2 CE yes,Email2 AE no,Email2 AE yes,Email2 CE+AE no,Email2 CE+AE yes
60,78,0,3,0,"Ich wünsche mir, dass du die konsequenzen dieses verhaltens erkennst.",email1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0
61,79,1,4,0,"Sehr geehrter Herr Thiele.  Wir stecken nun leider in einer zwickmühle, einerseits haben Sie mit ihrem eigenmächtigen Handeln nicht nur gegen eine Betriebsregel verstossen nein sie haben ausserdem den Auftrag auch noch versemmelt und den Großkunden damit verpfellt.  Andererseits bin ich auch schuldigndamich nicht erreichbar war, was dür so einen Fall eigentlich sein müsste.",email1,1.0,1.0,1.0,0.0,1.0,1,2,1.0,2.0,0.0,0.0,1,2
62,82,0,3,0,"Sehr geehrter Herr Thiel,  entgegen der Ihnen klar kommunizierten Anweisung, haben Sie eigenmächtig den Auftrag ausgeführt. Da dieser Auftrag zudem von Ihnen inkorrekt ausgeführt wurde, erhalten Sie hiermit eine Abmahnung. Bei einer weiteren Zuwiderhandlung werden wir das Arbeitsverhältnis mit Ihnen kündigen.  Bitte berücksichtigen Sie dies bei Ihren zukünftigen Handlungen.  Hochachtungsvoll  Ihr Boss",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,1,0
63,83,0,3,0,"Sehr geehrter Herr Thiele,    Wie Ihnen ohne Zweifel bekannt ist, müssen alle Großkundenaufträgen über mich laufen. Dass ich tatsächlich leider in mehrere Meetings eingebunden war, ermächticht Sie also nicht zu eigenmachtigen Auftreten. Sie hätten mich ja auch über die Firmeninternen Chat-App kontaktieren können; ich hätte ja noch Innerhalb von den Kernarbeitzeit geantwortet und den Fall übernommen.   Ich bestehe also darauf, dass Sie in die Zukunft die verabredete Verhaltensregel respektieren, statt die Abteiling durch Ihren eigenwilligen Auftreten zu untergraben.",email1,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1.0,0.0,0.0,1,1
64,84,-1,2,0,"Sehr geehrter Herr Thiele,  Durch die fehlerhafte Abwicklung des Auftrages haben wir leider einen Großkunden verloren, und unserer Firma ist ein grosser Schaden entstanden.  Ich habe unserem  Kunden die kostenlose Rückabwicklung + einen Sofortrabatt für den nächsten Einkauf angeboten. Bitte passen Sie in Zukunft besser auf, damit sich solche Fehler nicht wiederholen!    Mit freundlichen Grüßen....",email1,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0,1
65,85,-2,1,0,"Hallo Leon,  solch ein Verhalten indem du dich einfach über meine Entscheidungsbefugnis hinwegsetzt kann ich nicht tolerieren. Auch wenn ich in einer Besprechung sitze erwarte ich, dass man mich kontaktiert und kurz die Situation schildert. Ggf hätte auch einfach gewartet werden können, sodass es zu einer Verzögerung kommen wäre, jedoch nicht zu einer derartigen Fehlentscheidung.   Diese Entscheidung führt zu schwere Konsequenzen und deren Tragweite ist jetzt noch nicht abzusehen.",email1,1.0,2.0,0.0,0.0,0.0,2,0,2.0,1.0,0.0,0.0,2,1
66,87,-1,2,0,"Sehr geehrter Herr Thiele,    ich kann verstehen, dass Sie im Interesse der Kundenzufriedenheit den Auftrag ausgeführt haben. Andererseits hätte ich von Ihnen aber erwartet, dass Sie unter allen Umständen versucht hätten, mich zu erreichen, um die Angelegenheit zu vollsten Zufriedenheit der Kundin zu erledigen. Sicher hätte es eine andere Möglichkeit gegeben, die bestellten Computer in der gewünschten Ausfertigung zu liefern. Daher erwarte ich von Ihnen Entschuldigung.",email1,1.0,0.0,1.0,2.0,0.0,2,1,0.0,1.0,0.0,0.0,0,1
67,88,1,4,0,"Sie haben leider Ihre  Kompetenzen überschritten. Auch wenn Sie es gut meinten, haben Sie sich falsch verhalten. Ich bitte Sie, zukünftig keine Alleingänge zu starten.",email1,1.0,0.0,1.0,0.0,0.0,0,1,1.0,2.0,0.0,0.0,1,2
68,89,0,3,0,"Sehr geehrter Herr Thiele,   wie ich schon gesagt habe, die Aufträge von unseren größten Kunden bearbeite ich selbst. Sie sollten auf jeden Fall so einen Auftrag mir übergeben.   mfg",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0,2
69,90,1,4,0,"Ich weiß das Sie es nur gut meinten. Aber der Kunde ist weg. Ich muss Sie bitten mit dem Kunden das Gespräch zu suchen, ihm alles zu erzählen was vorgefallen ist und die Sache geradezubiegen. Ich verlasse mich auf Sie.",email1,0.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
70,91,1,4,0,"Sehr geehrter Herr Thiele,  vielen Dank. Wie Sie bereits erfahren haben, unsere Abteilung ist gerade in einer schwierigen Situation. Wir haben gerade neue Aufgaben bzgl. der Großkunden übernommen. Die Anfangsphase im Moment ist sehr schwierig. Ich werde nochmal über die jetzige Situation mit Herrn XXX sprechen und versuchen die Arbeitsaufteilung zu optimieren. Bis dahin hoffe ich, dass alle Mitarbeiter:in sich weiterhin bemühen, um die Großkunden zufrieden zu bedienen.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
71,95,0,3,0,"Sehr geehrter Herr Thiele,    es wurde ausdrücklich vereinbart, dass nur ich allein Aufträge in dieser Größenordnung bearbeite. Auch an einem Tag wie dem gestrigen lese ich meine Emails und kann darauf hin meine Arbeiten priorisieren. Ich werde noch einmal persönlich den Hörer in die Hand nehmen und versuchen den Kunden am verlassen zu hindern. Als Konsequenz daraus wird es noch einmal ein persönliches Gespräch zwischen ihnen und mir geben. Weiterhin möchte ich, dass Sie in ihrem Team nachdenken wie wir neue Kunden akquirieren können.    Mit freundlichen Grüßen    XYZ",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,0.0,0,1
72,96,0,3,0,"Hallo Herr Thiele,  wie bereits besprochen ist gestern mit dem Kunden X einiges nicht so gelaufen, wie wir es bisher gehandhabt haben.Ich würde mich gerne morgen mit Ihnen im Büro unterhalten, wie wir in Zukunft solche Momenta vermeiden können",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0,1
73,97,-2,1,0,"Werter Herr Thiele  Da sie wussten das sämtliche Aufträge nur über mich zu laufen haben und ihr eigenmächtiges Verhalten zum Verlust des Kunden führte , kann ich ihr Verhalten und Ihre Vorgehensweise nicht gutheißen. Sie hätten mich vorher unbedingt konsultieren müssen.",email1,1.0,1.0,0.0,1.0,0.0,2,0,1.0,0.0,1.0,1.0,2,1
74,98,0,3,0,das tut mir aUCH LEID BER DAFÜR AIND SIE DA UM MICH ZU UNTERSTÜTZEN WENN ICH MEHR ARBEIT HABE und desshalb hätten sie die aufträge erledigen müßen,email1,1.0,1.0,0.0,0.0,1.0,1,1,2.0,0.0,0.0,1.0,2,1
75,99,2,5,1,"Hallo Herr Thiele,  vielen Dank für Ihr Engagement gestern in dieser Sache.  Wer arbeitet, dem können Fehler unterlaufen.  Dennoch möchte ich Sie bitten, vor Abgabe des Angebotes solche  Vorgänge künftig mir zur Durchsicht zu übergeben.  Sie wissen, über Handy, Whats App oder Mail bin ich trotz Besprechungen  ja immer für mein Team erreichbar.    mfg",email1,1.0,0.0,1.0,0.0,1.0,0,2,0.0,2.0,0.0,2.0,0,4
76,100,1,4,0,"Sehr geehrter Herr Thiele,  ihr Vorgehen kann ich nachvollziehen. Doch der Verlust dieses Großkunden bedeutet einen großen Verlust für den Betrieb. Alle Vorgänge gehen ausnahmslos über mich. Ich werde versuchen den Kunden zu besänftigen.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,3.0,0.0,0.0,0,3
77,101,2,5,1,"Lieber Herr Thiele,  Vielen Dank, dass Sie sich aufgrund des hohen Zeitdrucks des Auftrags angenommen haben. Gut, dass Sie sich vorab mit anderen Kollegen abgesprochen haben. Ich möchte Sie jedoch bitten, beim nächsten Mal genauer auf die Anforderungen der Kunden zu achten, um Fehllieferungen zu vermeiden. Da es sich bei der Kundin um einen heißen Auftrag handelt und sie nicht angetan ist, möchte ich Sie bitten, ein Entschuldigungsschreiben an die Kundin xy zu verfassen. Ich selbst werde mich ebenfalls bei ihr entschuldigen und ein Versöhnungsangebot schicken. Bei derart dringenden Fällen können Sie mich bitte schriftlich per Mail mit dem Betreff DRINGEND kontaktieren, diese werde ich auch in Meetings anschauen versuchen.    Mit Grüßen,  Vorgesetzte",email1,1.0,0.0,0.0,0.0,2.0,0,2,0.0,0.0,0.0,4.0,0,4
78,102,1,4,0,"das hätte nicht passieren dürfen, ich hätte eine notfallnummer geben müssen unter der sie mich immer erreichen.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
79,104,0,3,0,"Leider ist durch Ihr Verhalten ein sehr wichtiger Kunde abgesprungen.  Es ist zwar löblich,  dass Sie einen Lösungsweg finden wollten, jedoch hätten Sie nicht ohne Absprache handeln dürfen.",email1,1.0,1.0,0.0,0.0,1.0,1,1,0.0,1.0,0.0,1.0,0,2
80,105,1,4,0,"Sehr geehrter Herr Thiele, wie Ihnen bekannt ist, hat heute einer unserer besten Kunden seine Unzufriedenheit geäußert, um finanzielle Entschädigung gebeten und die weitere Zusammenarbeit gekündigt. Dies steht in direktem Zusammenhang mit Ihrer Entscheidung, den Auftrag entgegen der Vorschriften selbstständig zu bearbeiten. Ich habe Verständnis für Ihr Handeln und bitte um einen konspirativen Austausch mit Ihnen und den Kollegen der Abteilung, um solche Situationen zukünftig zu vermeiden und mögliche Handlungsoptionen neu festzulegen.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
81,106,3,6,1,"Sehr geehrter Herr Thiele,  Während ich verstehe, dass Sie es gut gemeint haben, hat der Ihnen unterlaufene Fehler erhebliche Konsequenzen gehabt.   Aufgrunde der von Ihnen geschilderten Situation, soll man Ihnen diesen Fehler diesmal nachsehen.  Ich werde mich darum betreuen, dass es in Zukunft eine*n Stellvertreter*in für mich gibt, wenn ich nicht verfügbar bin.  Freundliche Grüße",email1,1.0,0.0,1.0,0.0,2.0,0,3,0.0,3.0,0.0,1.0,0,4
82,107,2,5,1,"Sehr geehrter Herr Thiele,    ich bin soeben im Büro angekommen und wurde soeben von unserer wichtigen Großkundin informiert, dass ein Auftrag, den Sie gestern bearbeitet haben, fehlerhaft war. Die gelieferten PCs haben nicht die geforderte Leistung und die Kundin hat nun bei einem Konkurrenten gemietet und verlangt eine finanzielle Entschädigung. Außerdem kündigt sie an, in Zukunft nicht mehr bei uns zu bestellen.    Ich habe Ihre Antwort auf meine kurze Information gelesen, dass Sie keine andere Wahl hatten, als den Auftrag selbst zu bearbeiten. Ich bin mir bewusst, dass Sie im Sinne der Kundenzufriedenheit gehandelt haben.    Jedoch ist es wichtig zu beachten, dass Ihr eigenmächtiges Handeln zum Verlust eines wichtigen Kunden geführt hat, was in der Vergangenheit negative Folgen für die Abteilung gehabt hat. Daher ist es notwendig, dass in Zukunft solche Entscheidungen gemeinsam getroffen werden.    Ich schlage vor, dass wir uns heute um 14:00 Uhr im Büro treffen, um die Angelegenheit zu besprechen und eine Lösung zu finden.    Mit freundlichen Grüßen, C.Arnold",email1,1.0,0.0,1.0,0.0,1.0,0,2,0.0,2.0,0.0,3.0,0,5
83,108,2,5,1,"Sehr geehrter Herr Thiele,  ich verstehe schon, dass die besondere Situation eine Eigeninitiative gefordert hat und Sie sicherlich im Sinne des Unternehmens handeln wollten.  Trotzdem möchte ich Sie für künftige Anfragen bitten, mich durch unsere Sekretärin notfalls aus dem Meeting holen zu lassen, um das weitere Vorgehen kurz zu besprechen. ich werde noch einmal versuchen, telefonisch mit unserem Kunden in Verbindung zu treten und um ein persönliches Gespräch bitten. Vielleicht kann ich noch vernünftige Argumente finden, um zumindest die Weiterarbeit mit dem Kunden zu behalten. Wir sollten in Kürze auch nochmals mit unseren Mitarbeitern ein kurzes Meeting abhalten, um über die abgesprochenen Regeln sprechen und für Eventualitäten vorzusorgen, damit unsere Abteilung weiterhin die Wirtschaftlichkeit aller Mitarbeiter bekräftigen kann.",email1,1.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,3.0,0,5
84,110,2,5,1,"Lieber Herr Thiele,  wie Sie wissen, laufen heiße Aufträge immer über mich, da ich für die reibungslose Umsetzung persönlich verantwortlich bin. Ihnen ist klar, dass diese Aufträge für den Fortbestand unseres Unternehmens (und damit für unser aller Jobs) immens wichtig sind, weshalb ich nicht verstehe, warum sie mich nicht kontaktiert haben. Trotz Besprechungen bin ich in solchen Fällen ansprechbar und eine Unterbrechung der Besprechung durch Sie  wäre in diesem Fall notwendig gewesen, auch wenn Ihnen das unangenehm ist. Ich weiß ihre Eigeninitiative durchaus zu schätzen und sehe, dass Sie Schaden vom Unternehmen abwenden wollten, möchte Sie aber für die Zukunft noch einmal anweisen, mich in solchen Fällen immer zu kontaktieren.   Ich werde versuchen, den entstandenen Schaden zu begrenzen, und mit der Kundin (wenn ihre erste Wut verraucht ist) sprechen, um auszuloten, ob eine zukünftige Zusammenarbeit nicht doch denkbar ist. Außerdem werde ich die Geschäftsleitung in Kenntnis setzen.  Anschließend werde ich Sie kontaktieren, sodass wir einen Termin vereinbaren und das weitere Vorgehen in einem persönlichen Gespräch klären können.    Mit freundlichen Grüßen,  Max Mustermann",email1,1.0,1.0,2.0,0.0,1.0,1,3,0.0,3.0,0.0,1.0,0,4
85,111,2,5,1,"Sehr geehrter Herr Thiele,  ich schätze Ihre offenen Worte. Trotzdem ist uns nun ein wichtiger Kunde verloren gegangen. Solche Fehler dürfen sich nicht wiederholen. Haben Sie eine Idee, wie wir diesbezüglich vorgehen könnten?",email1,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,3.0,0,4
86,112,2,5,1,"Guten Morgen Herr Thiele,    vielen Dank für die schnelle Rückmeldung.  Grundsätzlich kann ich Ihrer Argumentation folgen. Nichtsdestotrotz haben Sie hier unsauber gearbeitet. Es ist klar formuliert, dass Auftraäge der Großkunden nur über mich zu laufen haben. Ausnahmen dazu gibt es keine. Es wäre zwingend notwendig geesen, mich zu kontaktieren - auch wenn es durch die Besprechnungen sicher nicht einfach war. Es hätte einen Weg geben müssen! Aus diesem Grund muss ich Sie bitten morgen zur Besprechung in mein Büro zu kommen.    MfG  MN",email1,1.0,1.0,2.0,0.0,1.0,1,3,0.0,2.0,0.0,1.0,0,3
87,115,2,5,1,"Hallo Herr Thiele, es ist bedauerlich, dass Sie mich wegen der Besprechungen und Meetings, in denen ich mich gestern befunden habe, nicht erreichen konnten. Für die Zukunft würde ich mir aber wünschen, dass Sie dies wiederholt versuchen könnten. Dass Sie sich mit dem Team besprochen haben, um die problematische Situation anzugehen, finde ich gut. Ich hätte mir aber gewünscht, dass Sie sich auch bei der Bearbeitung des Kundenauftrags die Unterstützung aus dem Team geholt hätten, die sie da wohl benötigt hätten.",email1,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,2.0,0,3
88,116,-1,2,0,"Ich hatte Ihnen klar und deutlich gesagt, dass nur ich diese Kundin betreue. Sie hätten mir eine Nachricht schicken müssen. Ich hätte mich bei der Kundin gemeldet.",email1,1.0,1.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,0.0,0,1
89,117,2,5,1,"Im sinne der Kundenzufriedenheit zu agieren wird anerkannt, entspricht jedoch nicht den Vorgaben. Um derartige Dissonanzen zu vermeiden, wird ein neues Verfahren bei meiner Abwesenheit eingeführt werden. Kontaktaufnahme mit der Kundin und Entschuldigung wird erwartet, Kundin wird Entschädigung angeboten.",email1,0.0,0.0,2.0,0.0,0.0,0,2,0.0,2.0,0.0,0.0,0,2
90,119,1,4,0,"Sehr geehrter Herr Thiele, es war bestimmt nur gut gemeint von Ihnen den Auftrag zu bearbeiten, aber leider ist Ihre Bearbeitung völlig  fehl geschlagen und der Kunde deshalb sehr unzufrieden. Wir müssen ernsthaft noch einmal über die Anweisung sprechen, dass nur ich die wichtigen Kunden betreue, damit so etwas nicht passiert.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
91,121,1,4,0,"Hallo,     vielen Dank, dass der Auftrag bearbeitet wurde. beim Nächsten mal bitte die Kundin direkt ansprechen und fragen, ob sie mit der Lieferung einverstanden ist.  Sollte es zu Beanstandungen kommen, bitte mich umgehend involvieren. auch wenn ich in einer Besprechung bin. nur wenn wir als Team zusammen arbeiten kommen wir weiter.   auf weiterhin gute zusammenarbeit.",email1,1.0,0.0,0.0,0.0,1.0,0,1,0.0,1.0,0.0,2.0,0,3
92,123,1,4,0,"Lieber Herr Thiele, auf Grund Ihrer Ausführungen kann ich nachvollziehen was sie  dazu bewogen hat so zu handeln. Da Ihr Handeln aber für die Firma und auch für mich nicht unerhebliche Konsequenzen hat muss ich sie leider abmahnen.   Besser wäre es gewesen die Kundin noch um ein paar Stunden zu vertrösten, ihr klarzumachen das sie hochwertige Arbeit von uns erhält, das diese aber ausnahmsweise etwas mehr Zeit in Anspruch nimmt.   Das hätte in Ihrem Kompetenzbereich gelegen und die Sache entschärfen können.",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
93,124,1,4,0,"Sehr geehrter Herr Thiele, es ehrt Sie, dass sie um des Auftrages Willen eigenständig die Bearbeitung übernommen haben. Leider hat ihre Fehleinschätzung der Auftragserfüllung zum Verlust des Großkunden geführt, was einen hohen finanziellen Verlust darstellt. Für die Zukunft möchte ich sie bitten, solche wichtigen Aufträge nicht mehr zu bearbeiten und mir stattdessen eine Dringlichkeits Email zukommen zu lassen.",email1,0.0,0.0,0.0,0.0,1.0,0,1,0.0,0.0,0.0,1.0,0,1
94,125,1,4,0,"Lieber Herr Thiele,    Wie besprochen übers Telefon haben wir wegen des Fehlers einen wichtigen Kunden verloren. Ich verstehe dass sie gemacht haben was sie für richtig hielten aber in Zukunft bitte mir vorher Bescheid sagen damit wir es besprechen können.    Mit freundlichen Grüssen,    Herr D",email1,0.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,0.0,0,1
95,126,3,6,1,"Vielen Dank für Ihren Einsatz. Die Direktive, Großkunden innerhalb von 24 Std. zu bedienen ist eindeutig. Ich war nicht erreichbar für das Team. Sie haben richtig gehandelt. Ich rufe die Kundin an.",email1,1.0,0.0,1.0,0.0,2.0,0,3,0.0,2.0,0.0,3.0,0,5
96,127,2,5,1,"Guten Tag Herr Thiele,  ich bitte Sie bei einer zukünftigen Entscheidung rechtzeitig auf mich zuzkommen, so jeder einmal einen Fehler macht, nehmen Sie sich die Sache nicht so sehr zu Herzen.  Auf eine gute Zusammenarbeit weiterhin.  Mit freundlichem Gruß",email1,1.0,0.0,1.0,0.0,1.0,0,2,0.0,1.0,0.0,2.0,0,3
97,129,1,4,0,"Hallo Herr Thiel,  cih verstehe zwar Ihre Notsituation, von de rsie dachte, im besten Sinne zu handeln. Aber dies war leider nicht zielführend.   Bitte künftig in den Besprechungen unterbrechen, wenn es wieder dazu kommen sollte.  Wenn wir den Kunden auch noch verlieren, gefährden wir unser aller Arbeitsplätze.  MfG",email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,2.0,0.0,0.0,0,2
98,131,2,5,1,"Hallo Herr Thiele, ich war leider nicht erreichbar u. der Kunde wollte bedient werden. Trotzdem ist es falsch gewesen, dann Zeit vor Quaität zu stellen. Wir haben nur´n einen Kunden weniger und müssen Schadensersatz leisten. Was haben Sie gnau falsch gemacht? Vielleicht lässt sich noch etwas biegen mit dem Kunden.",email1,1.0,0.0,2.0,0.0,0.0,0,2,0.0,3.0,0.0,1.0,0,4
99,132,1,4,0,Fehler können immer mal p.assieren wir sind alle nur Menschen aber bitte das nächste Mal sorgsamer und gründlicher arbeiten,email1,1.0,0.0,1.0,0.0,0.0,0,1,0.0,1.0,0.0,1.0,0,2
100,133,0,3,0,"Hallo Herr Thiele, beim nächsten Treffen müssen wir über unsere Kommunikation arbeiten. Abläufe müssen optimiert werden. Wir werden gemeinsam mit der Kundin sprechen.",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,0.0,1.0,0,2
101,134,0,3,0,"Sehr geehrter Herr Thiele,  da ich Sie gerade nicht persönlich im Büro erreiche, um den Vorgang direkt mit Ihnen detaillierter zu besprechen, wende ich mich per Email erneut an Sie. Die Beschwerde von unserer Grosskundin (fehlerhafte Auftragsbearbeitung) besitzt - wie Sie wissen - in jedem Fall allerhöchste Priorität! Auftragsabwicklungen fallen grundsätzlich ausschliesslich in meine Persönliche Verantwortung. ich werde den Vorgang im Sinne der Kundin final zu ihrer vollsten Zufriedenheit abwickeln. Wir sollten uns anschließend zeitnah zusammensetzen, um aus dieser Beschwerde für künftige Fälle zu lernen.  Mit freundlichen Grüßen",email1,1.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,0.0,1.0,0,3
102,136,3,6,1,"vielen Dank, dass sich dem Kunden während meiner Abwesenheit angenommen haben. Sie haben sicher mit besten Wissen und Gewissen gehandelt. Der Kunde ist allerdings so unzufrieden, dass er jetzt nicht länger Kunde bei uns bleiben möchte. Wir werden jetzt alles tun, um den Kunden wieder auf unsere Seite zu bekommen. ich werde die gewünschte Hardware bereitstellen und wir werden das Gespräch mit dem Kunden suchen um ihn umzustimmen. Vielleicht würden sie mcih begleiten?  Herzlichen Dank für Ihre Hilfe",email1,1.0,0.0,1.0,0.0,2.0,0,3,0.0,2.0,0.0,3.0,0,5
